comment_id,match_id,match_name,home_team,away_team,current_innings,innings_id,over,ball,runs,shortText,isBoundary,isWide,isNoball,batsman1_id,batsman1_name,batsman1_runs,batsman1_balls,bowler1_id,bowler1_name,bowler1_overs,bowler1_maidens,bowler1_runs,bowler1_wkts,batsman2_id,batsman2_name,batsman2_runs,batsman2_balls,bowler2_id,bowler2_name,bowler2_overs,bowler2_maidens,bowler2_runs,bowler2_wkts,wicket_id,wkt_batsman_name,wkt_bowler_name,wkt_batsman_runs,wkt_batsman_balls,wkt_text,isRetiredHurt,text,preText,postText
27060,1359477,LSG v DC,LSG,DC,DC,2,8,6,2,"Ravi Bishnoi to Rossouw, 2 runs",False,False,False,318845,Rilee Rossouw,3,3,1175441,Ravi Bishnoi,1.0,0,5,0,219889,David Warner,30,27,351588.0,Mark Wood,2.0,0.0,3.0,3.0,,,,,,,False,charges a length ball before adjusting getting nowhere near the pitch and swats this through extra cover for one.,,"<p><b>You can follow the ball-by-ball commentary of the match <a href=""https://www.espncricinfo.com/hindi/series/indian-premier-league-2023-1345038/lucknow-super-giants-vs-delhi-capitals-3rd-match-1359477/live-cricket-score"">in Hindi</a> and <a href=""https://www.espncricinfo.com/tamil/series/indian-premier-league-2023-1345038/lucknow-super-giants-vs-delhi-capitals-3rd-match-1359477/live-cricket-score"">in Tamil</a> too.</b>></p>"
28010,1359477,LSG v DC,LSG,DC,DC,2,9,1,1,"Gowtham to Warner, 1 run",False,False,False,219889,David Warner,31,28,424377,Krishnappa Gowtham,1.1,0,10,0,318845,Rilee Rossouw,3,3,1175441.0,Ravi Bishnoi,1.0,0.0,5.0,0.0,,,,,,,False,"good length ball on fifth stump, slapped through the off side for one.",<p>Wood is back on the field but Gowtham replaces him in the attack. Spin around the wicket to the lefty.</p>,
28020,1359477,LSG v DC,LSG,DC,DC,2,9,2,0,"Gowtham to Rossouw, no run",False,False,False,318845,Rilee Rossouw,3,4,424377,Krishnappa Gowtham,1.2,0,10,0,219889,David Warner,31,28,1175441.0,Ravi Bishnoi,1.0,0.0,5.0,0.0,,,,,,,False,"good length ball on leg stump, grips in the pitch and checks this back uppishly to the bowler.",,
28030,1359477,LSG v DC,LSG,DC,DC,2,9,3,1,"Gowtham to Rossouw, 1 run",False,False,False,318845,Rilee Rossouw,4,5,424377,Krishnappa Gowtham,1.3,0,11,0,219889,David Warner,31,28,1175441.0,Ravi Bishnoi,1.0,0.0,5.0,0.0,,,,,,,False,"back of a length angled into the legs outside leg, punched through extra cover for one.",,"<p>Akhil: ""@Ashish, its a different format of the game. Sky is a beast in t20is, but has been struggling in the other formats. It does not automatically mean that he is a bad t20 player. Same logic should apply for sarfaraz""</p>"
28040,1359477,LSG v DC,LSG,DC,DC,2,9,4,1,"Gowtham to Warner, 1 run",False,False,False,219889,David Warner,32,29,424377,Krishnappa Gowtham,1.4,0,12,0,318845,Rilee Rossouw,4,5,1175441.0,Ravi Bishnoi,1.0,0.0,5.0,0.0,,,,,,,False,"short on middle, pulled through wide midwicket for one.",,
28050,1359477,LSG v DC,LSG,DC,DC,2,9,5,1,"Gowtham to Rossouw, 1 run",False,False,False,318845,Rilee Rossouw,5,6,424377,Krishnappa Gowtham,1.5,0,13,0,219889,David Warner,32,29,1175441.0,Ravi Bishnoi,1.0,0.0,5.0,0.0,,,,,,,False,"full on middle, chipped to long-on for one.",,"<p>IPLsux: ""@Ashish Are you kidding me? This is t20, people want him in the Test team, how he does here should have no bearing on his test selection""</p>"
28070,1359477,LSG v DC,LSG,DC,DC,2,9,6,0,"Gowtham to Warner, no run",False,False,False,219889,David Warner,32,30,424377,Krishnappa Gowtham,2.0,0,14,0,318845,Rilee Rossouw,5,6,1175441.0,Ravi Bishnoi,1.0,0.0,5.0,0.0,,,,,,,False,"good length ball speared quicker into the legs, goes to flick but misses.",,"<p><strong>Strategic timeout called.</strong></p><p><b>Play <a href=""https://bailsout.espncricinfo.com/"">ESPNcricinfo's first AR-based game</a> - just aim and hit the stumps.</b></p><p>Sanket: ""@Ashish this is just one outing.. it's hard to judge sarfaraz on just one performances. He has been exceptional in the domestic circuit and here his side was chasing something in the range of 200 so it doesn't matter he want to hit big shots or not he has to play those shots.""</p><p>Uma shankar maj: ""Why is everyone giving decisions basing on one innings. Yes sarfaraj was uncomfortable but Shaw and marsh got also out to the same bowler. ""</p>"
28060,1359477,LSG v DC,LSG,DC,DC,2,9,6,1,"Gowtham to Warner, 1 wide",False,True,False,219889,David Warner,32,29,424377,Krishnappa Gowtham,1.5,0,14,0,318845,Rilee Rossouw,5,6,1175441.0,Ravi Bishnoi,1.0,0.0,5.0,0.0,,,,,,,False,"full and slanted down leg, wide called.",,"<p>Farid: ""@Ashish Let's not be too quick to judge. Even Marsh found it hard to negotiate.""</p>"
29010,1359477,LSG v DC,LSG,DC,DC,2,10,1,4,"Ravi Bishnoi to Rossouw, FOUR",True,False,False,318845,Rilee Rossouw,9,7,1175441,Ravi Bishnoi,1.1,0,9,0,219889,David Warner,32,30,424377.0,Krishnappa Gowtham,2.0,0.0,14.0,0.0,,,,,,,False,"length ball on fifth stump, backs away and cracks this through wide extra cover beating the sweeper to the rope.",,
29020,1359477,LSG v DC,LSG,DC,DC,2,10,2,1,"Ravi Bishnoi to Rossouw, 1 run",False,False,False,318845,Rilee Rossouw,10,8,1175441,Ravi Bishnoi,1.2,0,10,0,219889,David Warner,32,30,424377.0,Krishnappa Gowtham,2.0,0.0,14.0,0.0,,,,,,,False,"short on seventh stump, slapped straight to cover but a misfield by Krunal allows a single.",,
29030,1359477,LSG v DC,LSG,DC,DC,2,10,3,1,"Ravi Bishnoi to Warner, 1 run",False,False,False,219889,David Warner,33,31,1175441,Ravi Bishnoi,1.3,0,11,0,318845,Rilee Rossouw,10,8,424377.0,Krishnappa Gowtham,2.0,0.0,14.0,0.0,,,,,,,False,good length ball pulled on one knee through square leg for one.,,
29040,1359477,LSG v DC,LSG,DC,DC,2,10,4,4,"Ravi Bishnoi to Rossouw, FOUR",True,False,False,318845,Rilee Rossouw,14,9,1175441,Ravi Bishnoi,1.4,0,15,0,219889,David Warner,33,31,424377.0,Krishnappa Gowtham,2.0,0.0,14.0,0.0,,,,,,,False,"full on leg stump, Rossouw steps away from leg to create room to stroke this high over the bowler to the long-on rope.",,
29050,1359477,LSG v DC,LSG,DC,DC,2,10,5,6,"Ravi Bishnoi to Rossouw, SIX",True,False,False,318845,Rilee Rossouw,20,10,1175441,Ravi Bishnoi,1.5,0,21,0,219889,David Warner,33,31,424377.0,Krishnappa Gowtham,2.0,0.0,14.0,0.0,,,,,,,False,"thigh high full toss on the hips, heaves this toward Unadkat at deep backward square leg. He takes a chest high catch... <strong>but was stepping on the rope and didn't flick it up to himself before he had made contact with the foam triangle. </strong> Unadkat didn't realize how close he was to the rope.",,
29060,1359477,LSG v DC,LSG,DC,DC,2,10,6,1,"Ravi Bishnoi to Rossouw, 1 run",False,False,False,318845,Rilee Rossouw,21,11,1175441,Ravi Bishnoi,2.0,0,22,0,219889,David Warner,33,31,424377.0,Krishnappa Gowtham,2.0,0.0,14.0,0.0,,,,,,,False,"full on the legs, driven off Bishnoi to long-off for one.",,
210010,1359477,LSG v DC,LSG,DC,DC,2,11,1,0,"Gowtham to Rossouw, no run",False,False,False,318845,Rilee Rossouw,21,12,424377,Krishnappa Gowtham,2.1,0,14,0,219889,David Warner,33,31,1175441.0,Ravi Bishnoi,2.0,0.0,22.0,0.0,,,,,,,False,"length ball on fifth stump, cracks this flat to cover on the ring for none.",,
210020,1359477,LSG v DC,LSG,DC,DC,2,11,2,2,"Gowtham to Rossouw, 2 runs",False,False,False,318845,Rilee Rossouw,23,13,424377,Krishnappa Gowtham,2.2,0,16,0,219889,David Warner,33,31,1175441.0,Ravi Bishnoi,2.0,0.0,22.0,0.0,,,,,,,False,"<strong>another jackknife!</strong> Good length ball on leg stump, Warner goes to pull and then has to adjust late to toe slap drag this to long-on for one. Identical ball to the one that dismissed Mayers but Warner is able to keep this out.",,
210030,1359477,LSG v DC,LSG,DC,DC,2,11,3,0,"Gowtham to Rossouw, no run",False,False,False,318845,Rilee Rossouw,23,14,424377,Krishnappa Gowtham,2.3,0,16,0,219889,David Warner,33,31,1175441.0,Ravi Bishnoi,2.0,0.0,22.0,0.0,,,,,,,False,"good length ball on off, punched to extra cover for none.",,
210040,1359477,LSG v DC,LSG,DC,DC,2,11,4,1,"Gowtham to Rossouw, 1 run",False,False,False,318845,Rilee Rossouw,24,15,424377,Krishnappa Gowtham,2.4,0,17,0,219889,David Warner,33,31,1175441.0,Ravi Bishnoi,2.0,0.0,22.0,0.0,,,,,,,False,"length ball on fourth stump, Rossouw shaped to reverse then goes back orthodox and slaps this back to the bowler.",,
210050,1359477,LSG v DC,LSG,DC,DC,2,11,5,1,"Gowtham to Warner, 1 run",False,False,False,219889,David Warner,34,32,424377,Krishnappa Gowtham,2.5,0,18,0,318845,Rilee Rossouw,24,15,1175441.0,Ravi Bishnoi,2.0,0.0,22.0,0.0,,,,,,,False,"full on the legs, goes back to flick through long-on for one.",,
210060,1359477,LSG v DC,LSG,DC,DC,2,11,6,1,"Gowtham to Rossouw, 1 run",False,False,False,318845,Rilee Rossouw,25,16,424377,Krishnappa Gowtham,3.0,0,19,0,219889,David Warner,34,32,1175441.0,Ravi Bishnoi,2.0,0.0,22.0,0.0,,,,,,,False,"knee high full toss on the legs, miscues a heave to deep backward square leg trickling along the ground for one.",,
211010,1359477,LSG v DC,LSG,DC,DC,2,12,1,4,"Ravi Bishnoi to Rossouw, FOUR",True,False,False,318845,Rilee Rossouw,29,17,1175441,Ravi Bishnoi,2.1,0,26,0,219889,David Warner,34,32,424377.0,Krishnappa Gowtham,3.0,0.0,19.0,0.0,,,,,,,False,"length ball on middle, pulled to deep midwicket, one-handed diving effort by the fielder out there but he's only able to parry it wider to the rope.",,
211020,1359477,LSG v DC,LSG,DC,DC,2,12,2,0,"Ravi Bishnoi to Rossouw, no run",False,False,False,318845,Rilee Rossouw,29,18,1175441,Ravi Bishnoi,2.2,0,26,0,219889,David Warner,34,32,424377.0,Krishnappa Gowtham,3.0,0.0,19.0,0.0,,,,,,,False,charges a low full toss and swings over this deflecting off his shins to short third for none.,,
211030,1359477,LSG v DC,LSG,DC,DC,2,12,3,1,"Ravi Bishnoi to Rossouw, 1 run",False,False,False,318845,Rilee Rossouw,30,19,1175441,Ravi Bishnoi,2.3,0,27,0,219889,David Warner,34,32,424377.0,Krishnappa Gowtham,3.0,0.0,19.0,0.0,,,,,,,False,"short on leg stump, pulls this flat to long-on for one.",,
211040,1359477,LSG v DC,LSG,DC,DC,2,12,4,0,"Ravi Bishnoi to Warner, no run",False,False,False,219889,David Warner,34,33,1175441,Ravi Bishnoi,2.4,0,27,0,318845,Rilee Rossouw,30,19,424377.0,Krishnappa Gowtham,3.0,0.0,19.0,0.0,,,,,,,False,"googly lands on a good length on middle, swishes across this and is beaten.",,
211050,1359477,LSG v DC,LSG,DC,DC,2,12,5,1,"Ravi Bishnoi to Warner, 1 run",False,False,False,219889,David Warner,35,34,1175441,Ravi Bishnoi,2.5,0,28,0,318845,Rilee Rossouw,30,19,424377.0,Krishnappa Gowtham,3.0,0.0,19.0,0.0,,,,,,,False,"good length ball on fourth stump, goes back to punch to the cover sweeper for one.",,
211060,1359477,LSG v DC,LSG,DC,DC,2,12,6,0,"Ravi Bishnoi to Rossouw, OUT",False,False,False,318845,Rilee Rossouw,30,20,1175441,Ravi Bishnoi,3.0,0,28,1,219889,David Warner,35,34,424377.0,Krishnappa Gowtham,3.0,0.0,19.0,0.0,318845.0,Rilee Rossouw,Ravi Bishnoi,30.0,20.0,RR Rossouw c Mayers b Ravi Bishnoi 30 (24m 20b 3x4 1x6) SR: 150.00,False,"full on leg stump, shuffles well across the stumps and goes to sweep and misses off the pads/shoes, huge lbw shout denied and the ball pops up off a deflection of some kind behind the wicket for a catch claimed by the short fine leg fielder. Looked pretty stone dead live. <strong>LSG have gone for a review. Rossouw has started marching off without even waiting for the replays. </strong> Nothing on bat or glove on the initial shot but the ball has popped up off the bat of the bat on the follow through in bizarre fashion and a catch was taken by the fielder coming over from short fine leg. We're not even going to get to the ball-tracking for lbw because he's been given out caught.",,
212010,1359477,LSG v DC,LSG,DC,DC,2,13,1,2,"Wood to Warner, 2 runs",False,False,False,219889,David Warner,37,35,351588,Mark Wood,2.1,0,5,3,820351,Rovman Powell,0,0,1175441.0,Ravi Bishnoi,3.0,0.0,28.0,1.0,,,,,,,False,"full on the stumps at 145 kph, driven to long-on for two.",,
212020,1359477,LSG v DC,LSG,DC,DC,2,13,2,2,"Wood to Warner, 2 runs",False,False,False,219889,David Warner,39,36,351588,Mark Wood,2.2,0,7,3,820351,Rovman Powell,0,0,1175441.0,Ravi Bishnoi,3.0,0.0,28.0,1.0,,,,,,,False,"145 kph lands full and well outside leg stump, flicked to deep backward square leg for two.",,
212030,1359477,LSG v DC,LSG,DC,DC,2,13,3,1,"Wood to Warner, 1 run",False,False,False,219889,David Warner,40,37,351588,Mark Wood,2.3,0,8,3,820351,Rovman Powell,0,0,1175441.0,Ravi Bishnoi,3.0,0.0,28.0,1.0,,,,,,,False,"back of a length on the stumps, flicked into midwicket for one.",,
212040,1359477,LSG v DC,LSG,DC,DC,2,13,4,1,"Wood to Powell, 1 run",False,False,False,820351,Rovman Powell,1,1,351588,Mark Wood,2.4,0,9,3,219889,David Warner,40,37,1175441.0,Ravi Bishnoi,3.0,0.0,28.0,1.0,,,,,,,False,"143 kph delivery lands back of a length on fifth stump, guided with an open face to deep third for one.",,
212050,1359477,LSG v DC,LSG,DC,DC,2,13,5,1,"Wood to Warner, 1 run",False,False,False,219889,David Warner,41,38,351588,Mark Wood,2.5,0,10,3,820351,Rovman Powell,1,1,1175441.0,Ravi Bishnoi,3.0,0.0,28.0,1.0,,,,,,,False,"back of a length on off, Warner with another short arm jab pull flat toward deep square leg, fielded on a bounce for one.",,
212060,1359477,LSG v DC,LSG,DC,DC,2,13,6,0,"Wood to Powell, no run",False,False,False,820351,Rovman Powell,1,2,351588,Mark Wood,3.0,0,10,3,219889,David Warner,41,38,1175441.0,Ravi Bishnoi,3.0,0.0,28.0,1.0,,,,,,,False,146 kph good length ball on fifth stump beats Powell prodding forward.,,"<p>Aadil: ""Shouldn't Rossouw have been out LBW instead of caught. I thought the since the ball hit the pad first it lbw should have been checked first."" Out caught supersedes lbw. Same would have happened if he had tried to smother a ball with a spinner bowling and the ball comes up off the pad first, then bat/inside edge/glove to a silly point or forward short leg fielder.</p>"
213010,1359477,LSG v DC,LSG,DC,DC,2,14,1,0,"Ravi Bishnoi to Warner, no run",False,False,False,219889,David Warner,41,39,1175441,Ravi Bishnoi,3.1,0,28,1,820351,Rovman Powell,1,2,351588.0,Mark Wood,3.0,0.0,10.0,3.0,,,,,,,False,"short on middle, goes to pull and bottom edges it into his thigh.",,
213020,1359477,LSG v DC,LSG,DC,DC,2,14,2,0,"Ravi Bishnoi to Warner, no run",False,False,False,219889,David Warner,41,40,1175441,Ravi Bishnoi,3.2,0,28,1,820351,Rovman Powell,1,2,351588.0,Mark Wood,3.0,0.0,10.0,3.0,,,,,,,False,"good length ball on middle, defended back to the bowler.",,
213030,1359477,LSG v DC,LSG,DC,DC,2,14,3,1,"Ravi Bishnoi to Warner, 1 run",False,False,False,219889,David Warner,42,41,1175441,Ravi Bishnoi,3.3,0,29,1,820351,Rovman Powell,1,2,351588.0,Mark Wood,3.0,0.0,10.0,3.0,,,,,,,False,"good length ball on the stumps, pushed into point for one.",,
213040,1359477,LSG v DC,LSG,DC,DC,2,14,4,0,"Ravi Bishnoi to Powell, OUT",False,False,False,820351,Rovman Powell,1,3,1175441,Ravi Bishnoi,3.4,0,29,2,219889,David Warner,42,41,351588.0,Mark Wood,3.0,0.0,10.0,3.0,820351.0,Rovman Powell,Ravi Bishnoi,1.0,3.0,R Powell lbw b Ravi Bishnoi 1 (11m 3b 0x4 0x6) SR: 33.33,False,99 kph googly skids on from a good length on fourth stump and zings Powell in front of middle stump on the back foot playing back to punch through midwicket. He read the googly but it just came onto him far quicker than he expected and he's too late getting the bat down. Big lbw shout upheld. Powell marches off without a moment's thought for a review. It was stone dead.,,
213050,1359477,LSG v DC,LSG,DC,DC,2,14,5,1,"Ravi Bishnoi to Aman Hakim Khan, 1 run",False,False,False,1254269,Aman Hakim Khan,1,1,1175441,Ravi Bishnoi,3.5,0,30,2,219889,David Warner,42,41,351588.0,Mark Wood,3.0,0.0,10.0,3.0,,,,,,,False,"full on sixth stump, drives uppishly to long-off for one.","<p>Aman Khan, the impact player swap from the end of the first innings, arrives.</p>",
213060,1359477,LSG v DC,LSG,DC,DC,2,14,6,1,"Ravi Bishnoi to Warner, 1 run",False,False,False,219889,David Warner,43,42,1175441,Ravi Bishnoi,4.0,0,31,2,1254269,Aman Hakim Khan,1,1,351588.0,Mark Wood,3.0,0.0,10.0,3.0,,,,,,,False,"full on leg stump, flicked through midwicket for one.",,
214010,1359477,LSG v DC,LSG,DC,DC,2,15,1,4,"Unadkat to Warner, FOUR",True,False,False,219889,David Warner,47,43,390484,Jaydev Unadkat,1.1,0,21,0,1254269,Aman Hakim Khan,1,1,1175441.0,Ravi Bishnoi,4.0,0.0,31.0,2.0,,,,,,,False,"length ball on fifth stump, pumps this on the up over cover to the rope.",,
214020,1359477,LSG v DC,LSG,DC,DC,2,15,2,1,"Unadkat to Warner, 1 run",False,False,False,219889,David Warner,48,44,390484,Jaydev Unadkat,1.2,0,22,0,1254269,Aman Hakim Khan,1,1,1175441.0,Ravi Bishnoi,4.0,0.0,31.0,2.0,,,,,,,False,"back of a length cutter angled into the legs, Warner through a flick too early before it caroms into cover for an extra.",,
214030,1359477,LSG v DC,LSG,DC,DC,2,15,3,1,"Unadkat to Aman Hakim Khan, 1 run",False,False,False,1254269,Aman Hakim Khan,2,2,390484,Jaydev Unadkat,1.3,0,23,0,219889,David Warner,48,44,1175441.0,Ravi Bishnoi,4.0,0.0,31.0,2.0,,,,,,,False,"length ball on fifth stump, swats this high but gently short of long-on for one.",,
214040,1359477,LSG v DC,LSG,DC,DC,2,15,4,2,"Unadkat to Warner, 2 runs",False,False,False,219889,David Warner,50,45,390484,Jaydev Unadkat,1.4,0,25,0,1254269,Aman Hakim Khan,2,2,1175441.0,Ravi Bishnoi,4.0,0.0,31.0,2.0,,,,,,,False,"length ball on fourth stump, pulled to wide long-on for two<strong> to bring up a 45-ball half-century. Incredibly, it's his 56th half-century in his prolific IPL career. </strong>",,
214050,1359477,LSG v DC,LSG,DC,DC,2,15,5,4,"Unadkat to Warner, FOUR",True,False,False,219889,David Warner,54,46,390484,Jaydev Unadkat,1.5,0,29,0,1254269,Aman Hakim Khan,2,2,1175441.0,Ravi Bishnoi,4.0,0.0,31.0,2.0,,,,,,,False,"slower length ball outside leg stump, Warner premeditates a reverse scoop and keeps the hand back long enough to get it wide of the keeper to the third man rope.",,"<p>Afeef: ""Despite Mayer's blitzkreig earlier, I feel Mark Wood is more deserving of the Player of the Match award"". No love for Khaleel Ahmed?</p>"
214060,1359477,LSG v DC,LSG,DC,DC,2,15,6,2,"Unadkat to Warner, 2 runs",False,False,False,219889,David Warner,56,47,390484,Jaydev Unadkat,2.0,0,31,0,1254269,Aman Hakim Khan,2,2,1175441.0,Ravi Bishnoi,4.0,0.0,31.0,2.0,,,,,,,False,"short ball on the stumps, gets on his toes to swat this through wide midwicket for two.",,
215010,1359477,LSG v DC,LSG,DC,DC,2,16,1,2,"Avesh Khan to Aman Hakim Khan, 2 runs",False,False,False,1254269,Aman Hakim Khan,4,3,694211,Avesh Khan,2.1,0,14,0,219889,David Warner,56,47,390484.0,Jaydev Unadkat,2.0,0.0,31.0,0.0,,,,,,,False,length ball swatted through square leg for two.,,
215020,1359477,LSG v DC,LSG,DC,DC,2,16,2,0,"Avesh Khan to Aman Hakim Khan, no run",False,False,False,1254269,Aman Hakim Khan,4,4,694211,Avesh Khan,2.2,0,14,0,219889,David Warner,56,47,390484.0,Jaydev Unadkat,2.0,0.0,31.0,0.0,,,,,,,False,"full on the legs at 132 kph, goes to whip this away but is late.",,"<p>Rahul S : ""Warner's fifty means nothing here..too slow in context of the chase!!""</p>"
215030,1359477,LSG v DC,LSG,DC,DC,2,16,3,0,"Avesh Khan to Aman Hakim Khan, OUT",False,False,False,1254269,Aman Hakim Khan,4,5,694211,Avesh Khan,2.3,0,14,1,219889,David Warner,56,47,390484.0,Jaydev Unadkat,2.0,0.0,31.0,0.0,1254269.0,Aman Hakim Khan,Avesh Khan,4.0,5.0,Aman Hakim Khan c &dagger;Pooran b Avesh Khan 4 (11m 5b 0x4 0x6) SR: 80.00,False,"<strong>bounced out!</strong> Short ball on the stumps at 136 kph, goes to pull and is hustled for pace top edging this high behind the stumps. Keeper Pooran shuffles in front of short fine leg for the take.",,"<p><b>Strategic timeout called.</b></p><p>So Aman Khan, who replaced Khaleel as the impact player, makes 4.</p><p><b>If you are seeing this on a mobile device and didn't know it already, ESPNcricinfo is better experienced on our apps. And we have recently rolled out an update for Android, which you can <a href=""https://play.google.com/store/apps/details?id=com.july.cricinfo&hl=en_IN&gl=US""> download or update here</a>.</b></p>"
215040,1359477,LSG v DC,LSG,DC,DC,2,16,4,0,"Avesh Khan to Patel, no run",False,False,False,554691,Axar Patel,0,1,694211,Avesh Khan,2.4,0,14,1,219889,David Warner,56,47,390484.0,Jaydev Unadkat,2.0,0.0,31.0,0.0,,,,,,,False,"back of a length on fifth stump, guided to backward point for none.",,
215050,1359477,LSG v DC,LSG,DC,DC,2,16,5,1,"Avesh Khan to Patel, 1 run",False,False,False,554691,Axar Patel,1,2,694211,Avesh Khan,2.5,0,15,1,219889,David Warner,56,47,390484.0,Jaydev Unadkat,2.0,0.0,31.0,0.0,,,,,,,False,"full on the stumps, driven to long-on for one.",,
215060,1359477,LSG v DC,LSG,DC,DC,2,16,6,0,"Avesh Khan to Warner, OUT",False,False,False,219889,David Warner,56,48,694211,Avesh Khan,3.0,0,15,2,554691,Axar Patel,1,2,390484.0,Jaydev Unadkat,2.0,0.0,31.0,0.0,219889.0,David Warner,Avesh Khan,56.0,48.0,DA Warner c Gowtham b Avesh Khan 56 (87m 48b 7x4 0x6) SR: 116.66,False,"slower ball lands full on seventh stump, Warner miscues a drive skying this to long-on. Simple catch taken three yards inside the rope by K Gowtham.",,
216010,1359477,LSG v DC,LSG,DC,DC,2,17,1,1,"Gowtham to Patel, 1 run",False,False,False,554691,Axar Patel,2,3,424377,Krishnappa Gowtham,3.1,0,20,0,559235,Kuldeep Yadav,0,0,694211.0,Avesh Khan,3.0,0.0,15.0,2.0,,,,,,,False,"length ball outside off, slapped through cover for one.",,
216020,1359477,LSG v DC,LSG,DC,DC,2,17,2,0,"Gowtham to Kuldeep Yadav, no run",False,False,False,559235,Kuldeep Yadav,0,1,424377,Krishnappa Gowtham,3.2,0,20,0,554691,Axar Patel,2,3,694211.0,Avesh Khan,3.0,0.0,15.0,2.0,,,,,,,False,"good length ball on fifth stump, pushes at this and misses.",,
216030,1359477,LSG v DC,LSG,DC,DC,2,17,3,1,"Gowtham to Kuldeep Yadav, 1 run",False,False,False,559235,Kuldeep Yadav,1,2,424377,Krishnappa Gowtham,3.3,0,21,0,554691,Axar Patel,2,3,694211.0,Avesh Khan,3.0,0.0,15.0,2.0,,,,,,,False,"full on middle, reaches forward to scoop this over the keeper, gets under it more than he wanted and it goes almost straight up before landing between short fine leg and short third for one.",,
216040,1359477,LSG v DC,LSG,DC,DC,2,17,4,1,"Gowtham to Patel, 1 run",False,False,False,554691,Axar Patel,3,4,424377,Krishnappa Gowtham,3.4,0,22,0,559235,Kuldeep Yadav,1,2,694211.0,Avesh Khan,3.0,0.0,15.0,2.0,,,,,,,False,length ball on sixth stump slapped to the cover sweeper for one.,,
216050,1359477,LSG v DC,LSG,DC,DC,2,17,5,0,"Gowtham to Kuldeep Yadav, no run",False,False,False,559235,Kuldeep Yadav,1,3,424377,Krishnappa Gowtham,3.5,0,22,0,554691,Axar Patel,3,4,694211.0,Avesh Khan,3.0,0.0,15.0,2.0,,,,,,,False,"good length ball on fourth stump, leans back to slap to backward point for none.",,
216060,1359477,LSG v DC,LSG,DC,DC,2,17,6,1,"Gowtham to Kuldeep Yadav, 1 run",False,False,False,559235,Kuldeep Yadav,2,4,424377,Krishnappa Gowtham,4.0,0,23,0,554691,Axar Patel,3,4,694211.0,Avesh Khan,3.0,0.0,15.0,2.0,,,,,,,False,"full on fifth stump, reaches a long way to sweep this through square leg for one.",,"<p>Manohar : ""The only difference between two sides today is Kyle Mayers, this pitch is not a 190 pitch more like 150 - 160.""</p>"
217010,1359477,LSG v DC,LSG,DC,DC,2,18,1,2,"Avesh Khan to Kuldeep Yadav, 2 runs",False,False,False,559235,Kuldeep Yadav,4,5,694211,Avesh Khan,3.1,0,17,2,554691,Axar Patel,3,4,424377.0,Krishnappa Gowtham,4.0,0.0,23.0,0.0,,,,,,,False,"length ball on off stump, flicked through wide midwicket for two.",,
217020,1359477,LSG v DC,LSG,DC,DC,2,18,2,1,"Avesh Khan to Kuldeep Yadav, 1 run",False,False,False,559235,Kuldeep Yadav,5,6,694211,Avesh Khan,3.2,0,18,2,554691,Axar Patel,3,4,424377.0,Krishnappa Gowtham,4.0,0.0,23.0,0.0,,,,,,,False,"length ball on seventh stump, slapped to the point sweeper for one.",,
217030,1359477,LSG v DC,LSG,DC,DC,2,18,3,4,"Avesh Khan to Patel, FOUR",True,False,False,554691,Axar Patel,7,5,694211,Avesh Khan,3.3,0,22,2,559235,Kuldeep Yadav,5,6,424377.0,Krishnappa Gowtham,4.0,0.0,23.0,0.0,,,,,,,False,"full and wide, drives inside out over wide extra cover to the rope.",,
217040,1359477,LSG v DC,LSG,DC,DC,2,18,4,6,"Avesh Khan to Patel, SIX",True,False,False,554691,Axar Patel,13,6,694211,Avesh Khan,3.4,0,28,2,559235,Kuldeep Yadav,5,6,424377.0,Krishnappa Gowtham,4.0,0.0,23.0,0.0,,,,,,,False,"<strong>Axar isn't giving up! </strong> Fullish length on middle and leg, heaves this over wide midwicket landing past the LCD ad boards.",,
217050,1359477,LSG v DC,LSG,DC,DC,2,18,5,0,"Avesh Khan to Patel, no run",False,False,False,554691,Axar Patel,13,7,694211,Avesh Khan,3.5,0,28,2,559235,Kuldeep Yadav,5,6,424377.0,Krishnappa Gowtham,4.0,0.0,23.0,0.0,,,,,,,False,"slower ball on a good length on fifth stump at 123 kph, goes for another heave but through the shot early.",,
217060,1359477,LSG v DC,LSG,DC,DC,2,18,6,1,"Avesh Khan to Patel, 1 run",False,False,False,554691,Axar Patel,14,8,694211,Avesh Khan,4.0,0,29,2,559235,Kuldeep Yadav,5,6,424377.0,Krishnappa Gowtham,4.0,0.0,23.0,0.0,,,,,,,False,"length ball wide outside off, toe slaps this through the ring for one.",,
218010,1359477,LSG v DC,LSG,DC,DC,2,19,1,1,"Unadkat to Patel, 1 run",False,False,False,554691,Axar Patel,15,9,390484,Jaydev Unadkat,2.1,0,32,0,559235,Kuldeep Yadav,5,6,694211.0,Avesh Khan,4.0,0.0,29.0,2.0,,,,,,,False,"misfires on the yorker sending down a knee high full toss at 131 kph, slapped to long-on for one.",,
218020,1359477,LSG v DC,LSG,DC,DC,2,19,2,0,"Unadkat to Kuldeep Yadav, no run",False,False,False,559235,Kuldeep Yadav,5,7,390484,Jaydev Unadkat,2.2,0,32,0,554691,Axar Patel,15,9,694211.0,Avesh Khan,4.0,0.0,29.0,2.0,,,,,,,False,charges a yorker this time and scuffs it into the ground back to Unadkat.,,
